year,years,foreigners male arrivals,foreigners male departures,foreigners male balance,foreigners female arrivals,foreigners female departures,foreigners female balance,foreigners total arrivals,foreigners total departures,foreigners total balance,total male arrivals,total male departures,total male balance,total female arrivals,total female departures,total female balance,total arrivals,total departures,total balance
2014,28 years,31916,20902,11014,18691,11297,7394,50607,32199,18408,51561,41459,10102,37184,30929,6255,88745,72388,16357
2014,29 years,30239,20105,10134,17434,10348,7086,47673,30453,17220,47378,38145,9233,33362,27263,6099,80740,65408,15332
2014,30 years,28962,19418,9544,16001,9493,6508,44963,28911,16052,44640,35912,8728,30290,24562,5728,74930,60474,14456
2014,31 years,26730,18680,8050,14724,8815,5909,41454,27495,13959,41332,33983,7349,27506,22214,5292,68838,56197,12641
2014,32 years,25716,18211,7505,14104,8536,5568,39820,26747,13073,39635,32821,6814,25943,20984,4959,65578,53805,11773
2014,33 years,24120,17255,6865,12786,7791,4995,36906,25046,11860,36404,30179,6225,23080,18604,4476,59484,48783,10701
2014,34 years,24395,17357,7038,12192,7215,4977,36587,24572,12015,35525,29080,6445,21604,17001,4603,57129,46081,11048
2014,35 years,22483,16512,5971,11452,6669,4783,33935,23181,10754,32367,26940,5427,19505,15085,4420,51872,42025,9847
2014,36 years,21257,15576,5681,10910,6587,4323,32167,22163,10004,30243,24923,5320,17917,13996,3921,48160,38919,9241
2014,37 years,20723,15414,5309,10080,5983,4097,30803,21397,9406,28955,24083,4872,16393,12645,3748,45348,36728,8620
2014,38 years,19756,14787,4969,9689,5847,3842,29445,20634,8811,26988,22462,4526,15283,11719,3564,42271,34181,8090
2014,39 years,18949,14350,4599,9608,5714,3894,28557,20064,8493,25346,21010,4336,14535,10869,3666,39881,31879,8002
2014,40 years,18346,13891,4455,9102,5609,3493,27448,19500,7948,24492,20280,4212,13546,10269,3277,38038,30549,7489
2014,41 years,16752,12800,3952,8501,5256,3245,25253,18056,7197,22344,18592,3752,12623,9472,3151,34967,28064,6903
2014,42 years,16386,12521,3865,8303,5230,3073,24689,17751,6938,21963,18293,3670,12384,9423,2961,34347,27716,6631
2014,43 years,15353,11905,3448,7880,4990,2890,23233,16895,6338,21175,17888,3287,12040,9272,2768,33215,27160,6055
2014,44 years,15337,11736,3601,7649,4851,2798,22986,16587,6399,20942,17495,3447,11688,8995,2693,32630,26490,6140
2014,45 years,14613,11374,3239,7091,4503,2588,21704,15877,5827,20401,17311,3090,11332,8837,2495,31733,26148,5585
2014,46 years,13888,10723,3165,6978,4550,2428,20866,15273,5593,19702,16751,2951,11332,8966,2366,31034,25717,5317
2014,47 years,12723,9793,2930,6364,4142,2222,19087,13935,5152,18496,15711,2785,10790,8720,2070,29286,24431,4855
2014,48 years,10883,8543,2340,5491,3585,1906,16374,12128,4246,16519,14325,2194,9806,8040,1766,26325,22365,3960
2014,49 years,10035,8038,1997,5368,3499,1869,15403,11537,3866,15309,13497,1812,9556,7793,1763,24865,21290,3575
2014,50 years,9510,7773,1737,5041,3413,1628,14551,11186,3365,14848,13260,1588,9320,7830,1490,24168,21090,3078
2014,51 years,8496,7044,1452,4719,3275,1444,13215,10319,2896,13425,12086,1339,8828,7425,1403,22253,19511,2742
2014,52 years,7944,6545,1399,4420,3050,1370,12364,9595,2769,12419,11254,1165,8294,6925,1369,20713,18179,2534
2014,53 years,7489,6164,1325,4153,2927,1226,11642,9091,2551,11833,10622,1211,7828,6591,1237,19661,17213,2448
2014,54 years,7112,6042,1070,3986,2787,1199,11098,8829,2269,11057,10074,983,7305,6193,1112,18362,16267,2095
2014,55 years,6203,5339,864,3627,2594,1033,9830,7933,1897,9820,9014,806,6802,5804,998,16622,14818,1804
2014,56 years,5367,4792,575,3354,2501,853,8721,7293,1428,8565,8068,497,6094,5259,835,14659,13327,1332
2014,57 years,4861,4284,577,2943,2261,682,7804,6545,1259,7856,7286,570,5573,4895,678,13429,12181,1248
2014,58 years,4279,3794,485,2605,2026,579,6884,5820,1064,6955,6525,430,5066,4453,613,12021,10978,1043
2014,59 years,3666,3463,203,2429,1985,444,6095,5448,647,6139,6014,125,4678,4233,445,10817,10247,570
2014,60 years,3067,2828,239,2144,1817,327,5211,4645,566,5689,5460,229,4551,4182,369,10240,9642,598
2014,61 years,2365,2315,50,1861,1615,246,4226,3930,296,4830,4834,-4,4159,3918,241,8989,8752,237
2014,62 years,1939,1929,10,1798,1564,234,3737,3493,244,4367,4400,-33,4022,3801,221,8389,8201,188
2014,63 years,1589,1717,-128,1528,1450,78,3117,3167,-50,4265,4515,-250,3897,3834,63,8162,8349,-187
2014,64 years,1425,1551,-126,1486,1378,108,2911,2929,-18,3919,4094,-175,3855,3767,88,7774,7861,-87
2014,65 years,1249,1562,-313,1282,1346,-64,2531,2908,-377,3995,4400,-405,3688,3812,-124,7683,8212,-529
2014,66 years,1045,1422,-377,1131,1267,-136,2176,2689,-513,3252,3749,-497,3093,3273,-180,6345,7022,-677
2014,67 years,878,1150,-272,928,1031,-103,1806,2181,-375,2594,2940,-346,2541,2667,-126,5135,5607,-472
2014,68 years,762,999,-237,805,868,-63,1567,1867,-300,2205,2514,-309,2134,2223,-89,4339,4737,-398
2014,69 years,628,826,-198,668,736,-68,1296,1562,-266,1908,2158,-250,1848,1934,-86,3756,4092,-336
2014,70 years,547,783,-236,599,668,-69,1146,1451,-305,2120,2470,-350,2059,2202,-143,4179,4672,-493
2014,71 years,472,669,-197,518,613,-95,990,1282,-292,1882,2158,-276,1898,2028,-130,3780,4186,-406
2014,72 years,467,689,-222,519,566,-47,986,1255,-269,1742,2024,-282,1826,1933,-107,3568,3957,-389
2014,73 years,447,669,-222,460,536,-76,907,1205,-298,1916,2192,-276,2053,2175,-122,3969,4367,-398
2014,74 years,415,650,-235,505,555,-50,920,1205,-285,1778,2072,-294,2126,2217,-91,3904,4289,-385
2014,75 years,356,590,-234,417,515,-98,773,1105,-332,1621,1911,-290,1982,2118,-136,3603,4029,-426
2014,76 years,351,532,-181,399,461,-62,750,993,-243,1457,1679,-222,1825,1917,-92,3282,3596,-314
2014,77 years,247,448,-201,378,393,-15,625,841,-216,1231,1458,-227,1739,1808,-69,2970,3266,-296
2014,78 years,219,387,-168,321,333,-12,540,720,-180,1117,1318,-201,1653,1704,-51,2770,3022,-252
2014,79 years,185,302,-117,313,312,1,498,614,-116,1037,1182,-145,1665,1703,-38,2702,2885,-183
2014,80 years,177,345,-168,243,287,-44,420,632,-212,926,1140,-214,1540,1617,-77,2466,2757,-291
2014,81 years,136,254,-118,218,243,-25,354,497,-143,699,855,-156,1212,1279,-67,1911,2134,-223
2014,82 years,108,174,-66,198,226,-28,306,400,-94,631,727,-96,1274,1350,-76,1905,2077,-172
2014,83 years,102,161,-59,167,178,-11,269,339,-70,620,707,-87,1225,1283,-58,1845,1990,-145
2014,84 years,85,129,-44,171,164,7,256,293,-37,661,724,-63,1381,1433,-52,2042,2157,-115
2014,85 years,74,105,-31,127,149,-22,201,254,-53,629,683,-54,1397,1444,-47,2026,2127,-101
2014,86 years,69,96,-27,112,115,-3,181,211,-30,581,636,-55,1351,1385,-34,1932,2021,-89
2014,87 years,54,84,-30,90,90,0,144,174,-30,499,560,-61,1211,1260,-49,1710,1820,-110
2014,88 years,36,56,-20,70,81,-11,106,137,-31,411,451,-40,1197,1232,-35,1608,1683,-75
2014,89 years,34,43,-9,66,83,-17,100,126,-26,394,423,-29,1121,1176,-55,1515,1599,-84
2014,90 years,12,38,-26,46,71,-25,58,109,-51,252,297,-45,960,1020,-60,1212,1317,-105
2014,91 years,18,24,-6,38,50,-12,56,74,-18,235,251,-16,703,748,-45,938,999,-61
2014,92 years,12,23,-11,32,28,4,44,51,-7,194,214,-20,688,717,-29,882,931,-49
2014,93 years,14,18,-4,20,32,-12,34,50,-16,159,172,-13,619,660,-41,778,832,-54
2014,94 years,6,16,-10,9,26,-17,15,42,-27,111,130,-19,440,470,-30,551,600,-49
2014,95 years and over,22,69,-47,31,103,-72,53,172,-119,185,240,-55,683,796,-113,868,1036,-168
2014,Total,933852,607977,325875,600203,349154,251049,1534055,957131,576924,1454804,1142165,312639,1120636,882792,237844,2575440,2024957,550483
2015,under 1 year,7705,1593,6112,6316,1391,4925,14021,2984,11037,11735,4652,7083,10065,4218,5847,21800,8870,12930
2015,1 year,14529,4090,10439,13010,3867,9143,27539,7957,19582,22553,11594,10959,20539,10912,9627,43092,22506,20586
2015,2 years,14540,4060,10480,12596,3857,8739,27136,7917,19219,20878,10152,10726,18425,9545,8880,39303,19697,19606
2015,3 years,14399,4080,10319,12640,3838,8802,27039,7918,19121,20034,9636,10398,17821,8953,8868,37855,18589,19266
2015,4 years,13604,3716,9888,11998,3611,8387,25602,7327,18275,18388,8509,9879,16452,8134,8318,34840,16643,18197
2015,5 years,13946,3891,10055,11745,3491,8254,25691,7382,18309,18342,8398,9944,15856,7738,8118,34198,16136,18062
2015,6 years,13246,3771,9475,11511,3595,7916,24757,7366,17391,17358,8260,9098,15386,7750,7636,32744,16010,16734
2015,7 years,12906,3417,9489,10902,3156,7746,23808,6573,17235,16444,7036,9408,14231,6572,7659,30675,13608,17067
2015,8 years,11782,2899,8883,9914,2714,7200,21696,5613,16083,14841,6011,8830,12933,5716,7217,27774,11727,16047
2015,9 years,11090,2833,8257,9092,2467,6625,20182,5300,14882,14050,5754,8296,11881,5227,6654,25931,10981,14950
2015,10 years,11109,2718,8391,8978,2461,6517,20087,5179,14908,14150,5735,8415,11941,5365,6576,26091,11100,14991
2015,11 years,10292,2742,7550,8335,2447,5888,18627,5189,13438,13062,5485,7577,11127,5156,5971,24189,10641,13548
2015,12 years,10134,2473,7661,7835,2187,5648,17969,4660,13309,12913,5193,7720,10367,4724,5643,23280,9917,13363
2015,13 years,10168,2420,7748,7400,2079,5321,17568,4499,13069,12766,4991,7775,9896,4526,5370,22662,9517,13145
2015,14 years,11424,2580,8844,7252,2205,5047,18676,4785,13891,13957,5020,8937,9690,4575,5115,23647,9595,14052
2015,15 years,14898,2846,12052,7867,2189,5678,22765,5035,17730,17456,5315,12141,10482,4743,5739,27938,10058,17880
2015,16 years,22259,3656,18603,8214,2473,5741,30473,6129,24344,25020,6221,18799,11183,5334,5849,36203,11555,24648
2015,17 years,23286,4336,18950,8672,2886,5786,31958,7222,24736,26574,7418,19156,12060,6117,5943,38634,13535,25099
2015,18 years,37836,6919,30917,13176,4355,8821,51012,11274,39738,45150,13766,31384,22614,13364,9250,67764,27130,40634
2015,19 years,43195,11266,31929,20606,7218,13388,63801,18484,45317,55350,23034,32316,38094,24368,13726,93444,47402,46042
2015,20 years,50237,16641,33596,26589,10902,15687,76826,27543,49283,63945,30247,33698,45801,30042,15759,109746,60289,49457
2015,21 years,50634,20729,29905,29378,15538,13840,80012,36267,43745,64638,34848,29790,47560,33821,13739,112198,68669,43529
2015,22 years,53197,23169,30028,30524,17182,13342,83721,40351,43370,68726,38877,29849,49745,36718,13027,118471,75595,42876
2015,23 years,54947,24435,30512,31234,16746,14488,86181,41181,45000,71546,41284,30262,51433,37369,14064,122979,78653,44326
2015,24 years,54044,25017,29027,30520,16349,14171,84564,41366,43198,72015,43322,28693,52040,38407,13633,124055,81729,42326
2015,25 years,57605,26561,31044,30273,16034,14239,87878,42595,45283,78501,48092,30409,54555,41387,13168,133056,89479,43577
2015,26 years,53313,26135,27178,28196,14903,13293,81509,41038,40471,74616,48266,26350,51314,39142,12172,125930,87408,38522
2015,27 years,51882,25987,25895,26225,13599,12626,78107,39586,38521,74074,49218,24856,48363,36872,11491,122437,86090,36347
2015,28 years,47708,24855,22853,23918,12212,11706,71626,37067,34559,67346,45317,22029,42535,31912,10623,109881,77229,32652
2015,29 years,44010,23681,20329,21873,11392,10481,65883,35073,30810,61491,42093,19398,38153,28486,9667,99644,70579,29065
2015,30 years,42193,22386,19807,21257,10697,10560,63450,33083,30367,57945,38892,19053,35396,25505,9891,93341,64397,28944
2015,31 years,38106,21342,16764,19306,9705,9601,57412,31047,26365,52582,36482,16100,31996,22933,9063,84578,59415,25163
2015,32 years,35156,19877,15279,17782,9026,8756,52938,28903,24035,48378,33667,14711,29188,20900,8288,77566,54567,22999
2015,33 years,33676,19232,14444,16644,8439,8205,50320,27671,22649,45928,31978,13950,26901,19099,7802,72829,51077,21752
2015,34 years,30936,18239,12697,15202,7775,7427,46138,26014,20124,42025,29757,12268,24384,17334,7050,66409,47091,19318
2015,35 years,32091,18131,13960,15592,7663,7929,47683,25794,21889,42398,28741,13657,23951,16314,7637,66349,45055,21294
2015,36 years,28420,16933,11487,14142,7049,7093,42562,23982,18580,37324,26225,11099,21302,14445,6857,58626,40670,17956
2015,37 years,26777,16240,10537,13180,6785,6395,39957,23025,16932,34950,24741,10209,19549,13416,6133,54499,38157,16342
2015,38 years,25984,16084,9900,12620,6407,6213,38604,22491,16113,33456,23831,9625,18321,12300,6021,51777,36131,15646
2015,39 years,24378,15469,8909,11580,6082,5498,35958,21551,14407,31064,22436,8628,16540,11249,5291,47604,33685,13919
2015,40 years,23615,14812,8803,11706,6137,5569,35321,20949,14372,29665,20921,8744,16132,10692,5440,45797,31613,14184
2015,41 years,22166,14274,7892,10984,5737,5247,33150,20011,13139,27595,19857,7738,14871,9650,5221,42466,29507,12959
2015,42 years,20186,13158,7028,10424,5394,5030,30610,18552,12058,25217,18225,6992,14037,9035,5002,39254,27260,11994
2015,43 years,19631,12867,6764,9932,5444,4488,29563,18311,11252,24791,18030,6761,13727,9361,4366,38518,27391,11127
2015,44 years,18553,12131,6422,9322,5141,4181,27875,17272,10603,23873,17583,6290,13183,9091,4092,37056,26674,10382
2015,45 years,18077,11920,6157,9061,5027,4034,27138,16947,10191,23318,17242,6076,12851,8881,3970,36169,26123,10046
2015,46 years,17114,11570,5544,8512,4660,3852,25626,16230,9396,22615,17122,5493,12584,8837,3747,35199,25959,9240
2015,47 years,15972,10795,5177,8250,4572,3678,24222,15367,8855,21578,16519,5059,12394,8793,3601,33972,25312,8660
2015,48 years,14479,9951,4528,7425,4330,3095,21904,14281,7623,19838,15389,4449,11593,8522,3071,31431,23911,7520
2015,49 years,12206,8539,3667,6318,3735,2583,18524,12274,6250,17570,14027,3543,10430,7896,2534,28000,21923,6077
2015,50 years,11275,7952,3323,6146,3596,2550,17421,11548,5873,16386,13186,3200,10304,7758,2546,26690,20944,5746
2015,51 years,10460,7576,2884,5532,3504,2028,15992,11080,4912,15461,12618,2843,9582,7604,1978,25043,20222,4821
2015,52 years,9580,6963,2617,5356,3324,2032,14936,10287,4649,14340,11733,2607,9270,7248,2022,23610,18981,4629
2015,53 years,8752,6379,2373,4942,3153,1789,13694,9532,4162,13050,10642,2408,8583,6846,1737,21633,17488,4145
2015,54 years,7818,5820,1998,4569,2972,1597,12387,8792,3595,11817,9848,1969,8137,6496,1641,19954,16344,3610
2015,55 years,7507,5623,1884,4609,2940,1669,12116,8563,3553,11142,9254,1888,7828,6163,1665,18970,15417,3553
2015,56 years,6265,4986,1279,3725,2624,1101,9990,7610,2380,9611,8363,1248,6678,5544,1134,16289,13907,2382
2015,57 years,5767,4439,1328,3656,2506,1150,9423,6945,2478,8828,7472,1356,6365,5215,1150,15193,12687,2506
2015,58 years,4946,3998,948,3144,2253,891,8090,6251,1839,7786,6824,962,5678,4774,904,13464,11598,1866
2015,59 years,4324,3478,846,2840,2037,803,7164,5515,1649,6877,5999,878,5298,4443,855,12175,10442,1733
2015,60 years,3785,2974,811,2736,2017,719,6521,4991,1530,6292,5477,815,5080,4330,750,11372,9807,1565
2015,61 years,3042,2506,536,2238,1834,404,5280,4340,940,5494,4969,525,4664,4262,402,10158,9231,927
2015,62 years,2366,1974,392,1921,1505,416,4287,3479,808,4747,4351,396,4146,3701,445,8893,8052,841
2015,63 years,2023,1787,236,1800,1523,277,3823,3310,513,4856,4697,159,4568,4294,274,9424,8991,433
2015,64 years,1678,1568,110,1460,1363,97,3138,2931,207,4267,4176,91,3904,3841,63,8171,8017,154
2015,65 years,1578,1516,62,1580,1392,188,3158,2908,250,4338,4291,47,4014,3819,195,8352,8110,242
2015,66 years,1127,1380,-253,1250,1289,-39,2377,2669,-292,3717,4024,-307,3524,3588,-64,7241,7612,-371
2015,67 years,1031,1186,-155,1087,1058,29,2118,2244,-126,2848,3053,-205,2894,2844,50,5742,5897,-155
2015,68 years,891,1039,-148,929,946,-17,1820,1985,-165,2491,2687,-196,2424,2430,-6,4915,5117,-202
2015,69 years,739,870,-131,765,824,-59,1504,1694,-190,2103,2263,-160,2032,2093,-61,4135,4356,-221
2015,70 years,649,775,-126,699,690,9,1348,1465,-117,1866,2024,-158,1872,1881,-9,3738,3905,-167
2015,71 years,553,681,-128,590,599,-9,1143,1280,-137,2067,2226,-159,1974,2006,-32,4041,4232,-191
2015,72 years,462,624,-162,524,554,-30,986,1178,-192,1915,2097,-182,1875,1919,-44,3790,4016,-226
2015,73 years,457,598,-141,478,546,-68,935,1144,-209,1735,1895,-160,1751,1822,-71,3486,3717,-231
2015,74 years,413,570,-157,441,467,-26,854,1037,-183,1821,2044,-223,2028,2047,-19,3849,4091,-242
2015,75 years,430,598,-168,471,483,-12,901,1081,-180,1760,1972,-212,1957,1988,-31,3717,3960,-243
2015,76 years,321,494,-173,364,412,-48,685,906,-221,1522,1711,-189,1920,1987,-67,3442,3698,-256
2015,77 years,330,463,-133,358,417,-59,688,880,-192,1365,1525,-160,1866,1970,-104,3231,3495,-264
2015,78 years,255,387,-132,356,350,6,611,737,-126,1217,1389,-172,1720,1736,-16,2937,3125,-188
2015,79 years,216,327,-111,266,286,-20,482,613,-131,1048,1194,-146,1594,1660,-66,2642,2854,-212
2015,80 years,206,332,-126,262,271,-9,468,603,-135,1057,1206,-149,1656,1716,-60,2713,2922,-209
2015,81 years,156,295,-139,233,229,4,389,524,-135,887,1046,-159,1511,1538,-27,2398,2584,-186
2015,82 years,135,221,-86,185,224,-39,320,445,-125,708,808,-100,1243,1303,-60,1951,2111,-160
2015,83 years,121,183,-62,182,178,4,303,361,-58,664,747,-83,1229,1251,-22,1893,1998,-105
2015,84 years,107,150,-43,146,145,1,253,295,-42,606,671,-65,1211,1238,-27,1817,1909,-92
2015,85 years,86,148,-62,171,177,-6,257,325,-68,640,714,-74,1379,1416,-37,2019,2130,-111
2015,86 years,54,102,-48,95,111,-16,149,213,-64,574,643,-69,1275,1331,-56,1849,1974,-125
2015,87 years,57,74,-17,108,117,-9,165,191,-26,529,560,-31,1244,1290,-46,1773,1850,-77
2015,88 years,33,75,-42,79,90,-11,112,165,-53,422,470,-48,1128,1175,-47,1550,1645,-95
2015,89 years,32,45,-13,84,83,1,116,128,-12,378,405,-27,1090,1105,-15,1468,1510,-42
2015,90 years,17,56,-39,58,72,-14,75,128,-53,297,349,-52,916,972,-56,1213,1321,-108
2015,91 years,19,27,-8,41,62,-21,60,89,-29,222,242,-20,765,805,-40,987,1047,-60
2015,92 years,19,21,-2,24,32,-8,43,53,-10,197,205,-8,639,664,-25,836,869,-33
2015,93 years,9,14,-5,12,28,-16,21,42,-21,154,167,-13,570,589,-19,724,756,-32
2015,94 years,9,18,-9,15,34,-19,24,52,-28,120,127,-7,472,504,-32,592,631,-39
2015,95 years and over,21,62,-41,48,117,-69,69,179,-110,189,243,-54,853,953,-100,1042,1196,-154
2015,Total,1439762,698820,740942,802603,386583,416020,2242365,1085403,1156962,1950440,1218016,732424,1312583,905605,406978,3263023,2123621,1139402
2016,under 1 year,4134,2076,2058,3838,2017,1821,7972,4093,3879,8427,5813,2614,7796,5454,2342,16223,11267,4956
2016,1 year,12868,6663,6205,11687,5918,5769,24555,12581,11974,20961,14671,6290,19406,13539,5867,40367,28210,12157
2016,2 years,13199,6416,6783,12263,5916,6347,25462,12332,13130,19850,13311,6539,18486,12391,6095,38336,25702,12634
2016,3 years,12459,6126,6333,11461,5604,5857,23920,11730,12190,18025,12122,5903,16806,11252,5554,34831,23374,11457
2016,4 years,12489,6091,6398,11150,5340,5810,23639,11431,12208,17315,11315,6000,15676,10182,5494,32991,21497,11494
2016,5 years,11802,5714,6088,10581,5152,5429,22383,10866,11517,16062,10458,5604,14595,9649,4946,30657,20107,10550
2016,6 years,11510,5719,5791,10204,5123,5081,21714,10842,10872,15783,10686,5097,14332,9891,4441,30115,20577,9538
2016,7 years,10968,5126,5842,9941,4778,5163,20909,9904,11005,14439,8988,5451,13107,8345,4762,27546,17333,10213
2016,8 years,10702,4732,5970,9498,4213,5285,20200,8945,11255,13857,8150,5707,12522,7433,5089,26379,15583,10796
2016,9 years,9662,4346,5316,8617,3955,4662,18279,8301,9978,12621,7507,5114,11571,7123,4448,24192,14630,9562
2016,10 years,9439,4190,5249,8117,3728,4389,17556,7918,9638,12509,7508,5001,11140,6967,4173,23649,14475,9174
2016,11 years,8841,4070,4771,7669,3497,4172,16510,7567,8943,11580,6981,4599,10332,6321,4011,21912,13302,8610
2016,12 years,8451,3956,4495,7144,3350,3794,15595,7306,8289,11180,6883,4297,9707,6053,3654,20887,12936,7951
2016,13 years,8542,3862,4680,7006,3263,3743,15548,7125,8423,11119,6639,4480,9483,5918,3565,20602,12557,8045
2016,14 years,9071,3920,5151,6478,3003,3475,15549,6923,8626,11635,6626,5009,8916,5637,3279,20551,12263,8288
2016,15 years,11098,4448,6650,6762,3116,3646,17860,7564,10296,13515,7015,6500,9284,5734,3550,22799,12749,10050
2016,16 years,17268,6241,11027,7947,3438,4509,25215,9679,15536,20220,9312,10908,11008,6679,4329,31228,15991,15237
2016,17 years,23650,8711,14939,8280,3983,4297,31930,12694,19236,26990,12269,14721,11941,7838,4103,38931,20107,18824
2016,18 years,27500,11426,16074,12246,5448,6798,39746,16874,22872,35286,19732,15554,22143,15614,6529,57429,35346,22083
2016,19 years,36459,19524,16935,20126,8883,11243,56585,28407,28178,50412,34691,15721,39651,29077,10574,90063,63768,26295
2016,20 years,40679,25143,15536,25843,13166,12677,66522,38309,28213,56349,42554,13795,47324,35728,11596,103673,78282,25391
2016,21 years,42573,30037,12536,28937,18078,10859,71510,48115,23395,57789,47412,10377,47997,38379,9618,105786,85791,19995
